lat,lng,food,hotel,shopping,life_service,beauty,tourist,entertainment,sports,education,culture_media,medical,car_service,transportation,finance,estate,company,government,highway-bridleway,highway-cycleway,highway-footway,highway-living_street,highway-motorway,highway-motorway_link,highway-path,highway-pedestrian,highway-primary,highway-primary_link,highway-raceway,highway-residential,highway-road,highway-secondary,highway-secondary_link,highway-service,highway-steps,highway-tertiary,highway-tertiary_link,highway-track,highway-trunk,highway-trunk_link,highway-unclassified,man_made-pier,railway-disused,railway-funicular,railway-light_rail,railway-monorail,railway-narrow_gauge,railway-preserved,railway-rail,railway-subway,railway-tram,light,light_dis,num_pois,poi_entropy,num_highway,num_railway,highway_entropy,subway_dis,shop_center_dis,shop_center_level,mobike
39.825,116.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,10.0009330511,6.8545,4.0,-0.0,5.0,38.0,0.500402423538,11.7947,11.5596,4,33.1814460393
39.825,116.615,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12511360645,7.6126,24.0,0.789277373461,3.0,0.0,-0.0,11.7614,12.2743,4,35.5778841042
39.825,116.625,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76590561867,8.3895,8.0,0.900256051269,27.0,0.0,0.636514168295,11.7495,13.0058,4,32.0440798967
39.825,116.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72984886169,9.1802,2.0,-0.0,10.0,0.0,0.943348392329,11.7996,13.7516,4,7.5711323764
39.825,116.645,3.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9759939909,9.9816,17.0,1.73153540826,4.0,0.0,-0.0,11.9109,14.5094,4,46.5518796992
39.825,116.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28841006756,10.0551,0.0,0.0,6.0,0.0,0.636514168295,12.0818,15.2773,4,0.92481962482
39.825,116.665,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29873633385,10.0188,10.0,1.88669678466,10.0,0.0,1.02965301406,12.3097,16.0541,4,14.0677147414
39.825,116.675,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78666114807,10.0551,14.0,1.09130300065,25.0,0.0,0.819969683086,12.5915,16.8384,4,39.3763803448
39.825,116.685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57804679871,10.1634,3.0,1.09861228867,36.0,0.0,0.615498282276,12.9238,17.6292,4,4.20972127288
39.825,116.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.21622759104,10.3414,13.0,0.271189373042,3.0,8.0,-0.0,13.3027,18.4257,4,6.58913192071
39.835,116.095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.42533153296,11.6676,1.0,-0.0,16.0,9.0,0.621086374555,9.0432,20.8703,3,2.00952380952
39.835,116.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6428078413,11.2537,0.0,0.0,1.0,0.0,-0.0,8.2521,20.043,4,15.6499202552
39.835,116.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2834353447,10.8912,0.0,0.0,38.0,0.0,0.821548736656,7.4751,19.2116,4,0.313852813853
39.835,116.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.8993884325,10.5854,4.0,1.38629436112,7.0,9.0,0.410116318288,6.717,18.3823,4,13.3848788638
39.835,116.135,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.97728347778,10.3413,4.0,1.03972077084,1.0,5.0,-0.0,5.9849,17.5556,4,26.3291030607
39.835,116.145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,6.31170380115,10.1634,3.0,1.09861228867,10.0,23.0,0.673011667009,5.2898,16.7316,4,18.5504746715
39.835,116.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37289071083,10.0551,0.0,0.0,16.0,0.0,1.02392879964,4.6481,15.911,4,1.34415584416
39.835,116.165,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23344433308,10.0188,24.0,1.05566984821,6.0,0.0,0.636514168295,4.0851,15.0942,4,23.2708817498
39.835,116.175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.44347989559,9.8229,6.0,0.450561208866,18.0,4.0,0.450561208866,3.6377,14.2819,4,17.9694463431
39.835,116.185,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04648470879,9.3274,2.0,0.69314718056,106.0,0.0,0.713227802986,3.3523,13.4748,4,17.2363332574
39.835,116.195,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11.9824180603,8.8865,76.0,0.673697870917,119.0,6.0,0.492838284634,3.2717,12.6741,4,34.5011468064
39.835,116.205,5.0,0.0,11.0,13.0,2.0,1.0,1.0,1.0,10.0,0.0,3.0,0.0,0.0,3.0,64.0,10.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,13.0342273712,8.5088,126.0,1.74617983664,77.0,23.0,0.895622270876,3.4104,11.8809,4,49.5296954507
39.835,116.215,18.0,2.0,33.0,29.0,4.0,5.0,5.0,2.0,2.0,0.0,3.0,5.0,10.0,4.0,41.0,31.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.25741147995,8.2031,202.0,2.30766816719,13.0,1.0,0.666278442415,3.6087,11.0969,4,82.5024758867
39.835,116.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73223042488,7.9775,1.0,-0.0,12.0,0.0,-0.0,3.8343,10.3243,4,0.120870357712
39.835,116.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0992233753,7.8391,0.0,0.0,28.0,0.0,1.31551699941,3.5167,9.5656,4,3.1192450824
39.835,116.245,0.0,1.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,26.0258021355,7.1909,31.0,2.00209941021,39.0,14.0,1.15814167337,3.3864,8.8246,4,33.5232475127
39.835,116.255,0.0,0.0,2.0,5.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,34.0482773781,6.3837,31.0,1.99394871539,26.0,39.0,0.743564825427,3.4683,8.1061,4,46.2379965064
39.835,116.265,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,14.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4608736038,5.5906,48.0,1.03818692663,54.0,0.0,1.36694858172,3.7485,7.4166,4,63.9458342827
39.835,116.275,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.838760376,4.8186,28.0,1.26546567529,18.0,2.0,0.450561208866,3.8944,6.7651,4,47.2687476266
39.835,116.285,8.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,7.0,5.0,50.0,153.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.553144455,4.0798,259.0,1.41972374142,103.0,0.0,1.04876278056,3.2504,6.1635,4,44.3651553125
39.835,116.295,28.0,3.0,14.0,15.0,2.0,0.0,4.0,3.0,9.0,5.0,1.0,0.0,36.0,41.0,73.0,298.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,48.0,5.0,0.0,0.0,0.0,0.0,64.0,12.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,41.9020757675,3.3958,543.0,1.63635053372,159.0,10.0,1.59040972033,2.725,5.6279,4,48.391471102
39.835,116.305,34.0,8.0,20.0,9.0,6.0,2.0,6.0,3.0,8.0,0.0,6.0,3.0,6.0,10.0,45.0,57.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0548219681,2.8069,226.0,2.27047921773,75.0,0.0,1.61247153684,2.3972,5.1787,4,49.8238171186
39.835,116.315,1.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,5.0,0.0,24.0,194.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9553127289,2.3848,247.0,0.895411200792,47.0,0.0,1.32383340893,1.9755,4.8403,4,58.4587073745
39.835,116.325,2.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3.0,0.0,6.0,23.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,31.0,0.0,0.0,12.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6817998886,2.2264,67.0,1.74484207404,80.0,0.0,1.74132908168,1.7068,4.6368,4,41.659079517
39.835,116.335,7.0,3.0,14.0,12.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,14.0,6.0,3.0,8.0,68.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,6.0,14.0,0.0,0.0,11.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,35.4854493141,2.3848,160.0,1.96769690054,61.0,36.0,1.96271642468,1.7306,4.3844,4,56.0652844232
39.835,116.345,8.0,1.0,30.0,17.0,7.0,0.0,18.0,0.0,7.0,1.0,4.0,5.0,8.0,1.0,74.0,46.0,2.0,0.0,11.0,0.0,0.0,25.0,146.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,51.0,19.0,0.0,23.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.288348198,2.8069,229.0,2.06106685422,291.0,0.0,1.59437814858,1.7359,3.7781,4,56.3967874231
39.835,116.355,7.0,0.0,12.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,11.0,1.0,4.0,37.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,16.0,12.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3685655594,3.3958,101.0,1.89740790133,68.0,0.0,1.96710670802,1.8689,3.2841,4,50.1884711779
39.835,116.365,1.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,1.0,19.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,6.0,3.0,36.0,0.0,18.0,4.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,71.0,0.0,36.0890040398,2.7955,43.0,1.69765918231,110.0,102.0,1.96994265036,1.3822,2.9593,4,59.151499962
39.835,116.375,16.0,0.0,30.0,12.0,8.0,1.0,2.0,1.0,4.0,1.0,1.0,7.0,14.0,8.0,23.0,143.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,18.0,2.0,5.0,2.0,3.0,0.0,29.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,31.0,0.0,34.1397957802,2.04,271.0,1.73204472484,106.0,163.0,2.05052425191,0.9164,2.862,4,49.9386648439
39.835,116.385,3.0,0.0,2.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,19.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,4.0,4.0,0.0,0.0,7.0,2.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,27.3398733139,1.4035,60.0,1.80379181262,54.0,89.0,1.76694119062,1.1092,3.0141,4,57.0944558366
39.835,116.395,3.0,0.0,34.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,25.6999173164,1.1132,61.0,1.36695154958,48.0,75.0,1.42882461422,1.7556,3.3823,4,59.3231032126
39.835,116.405,10.0,1.0,39.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,6.0,29.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,14.0,6.0,63.0,14.0,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,28.9199457168,1.4035,106.0,1.81917848065,220.0,5.0,1.80937531365,1.862,3.2783,4,52.8639021797
39.835,116.415,0.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,26.0,5.0,0.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,0.0,74.0,0.0,36.0,0.0,0.0,13.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,35.495197773,2.04,53.0,1.58200673566,190.0,6.0,1.83741850692,1.9657,3.3921,4,56.0679957469
39.835,116.425,2.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,2.0,20.0,0.0,0.0,0.0,4.0,0.0,37.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,96.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41.1413159371,2.7955,52.0,1.68454310255,293.0,2.0,1.26424007765,1.9507,3.705,4,50.6505050505
39.835,116.435,1.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,43.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,33.5368218422,2.5644,61.0,1.51357684674,212.0,22.0,0.800066476748,1.8723,4.1723,4,59.4152882206
39.835,116.445,2.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,11.0,2.0,0.0,40.0,29.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,0.0,4.0,0.0,0.0,0.0,70.0,0.0,59.0,8.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,0.0,34.4750986099,1.7096,97.0,1.63475250179,212.0,33.0,1.68800599356,2.0011,4.7487,4,44.335543404
39.835,116.455,8.0,3.0,22.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,1.0,77.0,36.0,4.0,0.0,7.0,8.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,32.0,0.0,0.0,0.0,10.0,0.0,19.0,4.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,34.2868728637,0.8548,184.0,1.77561570495,115.0,31.0,2.09158624185,1.8488,5.3993,4,54.4436318068
39.835,116.465,9.0,0.0,12.0,35.0,7.0,0.0,2.0,0.0,1.0,0.0,4.0,32.0,5.0,0.0,5.0,16.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,18.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,25.6398940086,0.0,131.0,2.05657815961,84.0,9.0,1.6812190356,2.0719,5.9346,4,50.8968026126
39.835,116.475,7.0,0.0,5.0,6.0,1.0,2.0,0.0,1.0,3.0,0.0,3.0,10.0,2.0,3.0,8.0,15.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,0.0,14.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,28.4576392174,0.8548,67.0,2.33362764893,106.0,4.0,1.26020200269,2.5746,5.6396,4,51.3423027265
39.835,116.485,5.0,0.0,11.0,8.0,6.0,0.0,2.0,2.0,2.0,1.0,2.0,6.0,9.0,1.0,46.0,28.0,13.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,16.2970767021,1.7096,142.0,2.13438723832,30.0,20.0,1.41136293234,3.2289,5.4636,4,58.1608794714
39.835,116.495,2.0,0.0,5.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7516827584,2.5644,41.0,1.53896326863,15.0,0.0,0.882310924515,3.8654,5.4182,4,53.0503683451
